measurement_id,compound_id,compound_label,descriptor,smiles,smiles_source,smiles_note,source_short,source_journal,source_year,source_doi,source_title,target_raw,target_std,assay_category,assay_subtype,value_raw,unit_raw,value_std,unit_std,censor,table_ref,note,conflict_flag
302,Dolle2009_BMCL__18,18,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",DOR,DOR,binding_affinity,Ki (radioligand binding),>1000,nM,1000.0,nM,above,Table 1,Source paper reports only a lower bound ('>1000'); true value is greater than 1000.0 nM.,
303,Dolle2009_BMCL__18,18,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",KOR,KOR,functional_potency,35S-GTPgammaS antagonist IC50,nd,nM,,nM,not_determined,Table 1,Reported as 'nd' in the source paper.,
304,Dolle2009_BMCL__18,18,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",MOR,MOR,functional_potency,35S-GTPgammaS antagonist IC50,nd,nM,,nM,not_determined,Table 1,Reported as 'nd' in the source paper.,
305,Dolle2009_BMCL__19,19,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",KOR,KOR,binding_affinity,Ki (radioligand binding),>1000,nM,1000.0,nM,above,Table 1,Source paper reports only a lower bound ('>1000'); true value is greater than 1000.0 nM.,
306,Dolle2009_BMCL__19,19,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",MOR,MOR,binding_affinity,Ki (radioligand binding),>1000,nM,1000.0,nM,above,Table 1,Source paper reports only a lower bound ('>1000'); true value is greater than 1000.0 nM.,
307,Dolle2009_BMCL__19,19,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",DOR,DOR,binding_affinity,Ki (radioligand binding),>1000,nM,1000.0,nM,above,Table 1,Source paper reports only a lower bound ('>1000'); true value is greater than 1000.0 nM.,
308,Dolle2009_BMCL__19,19,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",KOR,KOR,functional_potency,35S-GTPgammaS antagonist IC50,nd,nM,,nM,not_determined,Table 1,Reported as 'nd' in the source paper.,
309,Dolle2009_BMCL__19,19,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",MOR,MOR,functional_potency,35S-GTPgammaS antagonist IC50,nd,nM,,nM,not_determined,Table 1,Reported as 'nd' in the source paper.,
310,Dolle2009_BMCL__20,20,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",KOR,KOR,binding_affinity,Ki (radioligand binding),>1000,nM,1000.0,nM,above,Table 1,Source paper reports only a lower bound ('>1000'); true value is greater than 1000.0 nM.,
311,Dolle2009_BMCL__20,20,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",MOR,MOR,binding_affinity,Ki (radioligand binding),>1000,nM,1000.0,nM,above,Table 1,Source paper reports only a lower bound ('>1000'); true value is greater than 1000.0 nM.,
312,Dolle2009_BMCL__20,20,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",DOR,DOR,binding_affinity,Ki (radioligand binding),>1000,nM,1000.0,nM,above,Table 1,Source paper reports only a lower bound ('>1000'); true value is greater than 1000.0 nM.,
313,Dolle2009_BMCL__20,20,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",KOR,KOR,functional_potency,35S-GTPgammaS antagonist IC50,nd,nM,,nM,not_determined,Table 1,Reported as 'nd' in the source paper.,
314,Dolle2009_BMCL__20,20,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",MOR,MOR,functional_potency,35S-GTPgammaS antagonist IC50,nd,nM,,nM,not_determined,Table 1,Reported as 'nd' in the source paper.,
315,Dolle2009_BMCL__21,21,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",KOR,KOR,binding_affinity,Ki (radioligand binding),>1000,nM,1000.0,nM,above,Table 1,Source paper reports only a lower bound ('>1000'); true value is greater than 1000.0 nM.,
316,Dolle2009_BMCL__21,21,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Dolle2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.105,"Nascent structure–activity relationship study of a diastereomeric series of kappa opioid receptor antagonists derived from CJ-15,208",MOR,MOR,binding_affinity,Ki (radioligand binding),>1000,nM,1000.0,nM,above,Table 1,Source paper reports only a lower bound ('>1000'); true value is greater than 1000.0 nM.,
